listing_id,date,available,price,minimum_nights,maximum_nights
49886937,24/09/23,t,$35.00,1,3
49886937,25/09/23,t,$35.00,1,3
49886937,26/09/23,t,$35.00,1,3
49886937,27/09/23,t,$35.00,1,3
49886937,28/09/23,f,$35.00,1,3
49886937,29/09/23,f,$35.00,1,3
49886937,30/09/23,t,$35.00,1,3
49886937,01/10/23,t,$35.00,1,3
49886937,02/10/23,t,$35.00,1,3
49886937,03/10/23,t,$35.00,1,3
49886937,04/10/23,t,$35.00,1,3
49886937,05/10/23,t,$35.00,1,3
49886937,06/10/23,t,$35.00,1,3
49886937,07/10/23,t,$35.00,1,3
49886937,08/10/23,t,$35.00,1,3
49886937,09/10/23,t,$35.00,1,3
49886937,10/10/23,t,$35.00,1,3
49886937,11/10/23,t,$35.00,1,3
49886937,12/10/23,t,$35.00,1,3
49886937,13/10/23,t,$35.00,1,3
49886937,14/10/23,t,$35.00,1,3
49886937,15/10/23,t,$35.00,1,3
49886937,16/10/23,t,$35.00,1,3
49886937,17/10/23,t,$35.00,1,3
49886937,18/10/23,t,$35.00,1,3
49886937,19/10/23,t,$35.00,1,3
49886937,20/10/23,t,$35.00,1,3
49886937,21/10/23,t,$35.00,1,3
49886937,22/10/23,t,$35.00,1,3
49886937,23/10/23,t,$35.00,1,3
49886937,24/10/23,t,$35.00,1,3
49886937,25/10/23,t,$35.00,1,3
49886937,26/10/23,f,$35.00,1,3
49886937,27/10/23,f,$35.00,1,3
49886937,28/10/23,t,$35.00,1,3
49886937,29/10/23,t,$35.00,1,3
49886937,30/10/23,t,$35.00,1,3
49886937,31/10/23,t,$35.00,1,3
49886937,01/11/23,t,$35.00,1,3
49886937,02/11/23,t,$35.00,1,3
49886937,03/11/23,t,$35.00,1,3
49886937,04/11/23,t,$35.00,1,3
49886937,05/11/23,t,$35.00,1,3
49886937,06/11/23,t,$35.00,1,3
49886937,07/11/23,t,$35.00,1,3
49886937,08/11/23,t,$35.00,1,3
49886937,09/11/23,t,$35.00,1,3
49886937,10/11/23,t,$35.00,1,3
49886937,11/11/23,t,$35.00,1,3
49886937,12/11/23,t,$35.00,1,3
49886937,13/11/23,t,$35.00,1,3
49886937,14/11/23,t,$35.00,1,3
49886937,15/11/23,t,$35.00,1,3
49886937,16/11/23,t,$35.00,1,3
49886937,17/11/23,t,$35.00,1,3
49886937,18/11/23,t,$35.00,1,3
49886937,19/11/23,t,$35.00,1,3
49886937,20/11/23,t,$35.00,1,3
49886937,21/11/23,t,$35.00,1,3
49886937,22/11/23,t,$35.00,1,3
49886937,23/11/23,t,$35.00,1,3
49886937,24/11/23,t,$35.00,1,3
49886937,25/11/23,t,$35.00,1,3
49886937,26/11/23,t,$35.00,1,3
49886937,27/11/23,t,$35.00,1,3
49886937,28/11/23,t,$35.00,1,3
49886937,29/11/23,t,$35.00,1,3
49886937,30/11/23,t,$35.00,1,3
49886937,01/12/23,t,$35.00,1,3
49886937,02/12/23,t,$35.00,1,3
49886937,03/12/23,t,$35.00,1,3
49886937,04/12/23,t,$35.00,1,3
49886937,05/12/23,t,$35.00,1,3
49886937,06/12/23,t,$35.00,1,3
49886937,07/12/23,t,$35.00,1,3
49886937,08/12/23,t,$35.00,1,3
49886937,09/12/23,t,$35.00,1,3
49886937,10/12/23,t,$35.00,1,3
49886937,11/12/23,t,$35.00,1,3
49886937,12/12/23,t,$35.00,1,3
49886937,13/12/23,t,$35.00,1,3
49886937,14/12/23,t,$35.00,1,3
49886937,15/12/23,t,$35.00,1,3
49886937,16/12/23,t,$35.00,1,3
49886937,17/12/23,t,$35.00,1,3
49886937,18/12/23,t,$35.00,1,3
49886937,19/12/23,t,$35.00,1,3
49886937,20/12/23,t,$35.00,1,3
49886937,21/12/23,t,$35.00,1,3
49886937,22/12/23,t,$35.00,1,3
49886937,23/12/23,t,$35.00,1,3
49886937,24/12/23,t,$35.00,1,3
49886937,25/12/23,t,$35.00,1,3
49886937,26/12/23,t,$35.00,1,3
49886937,27/12/23,t,$35.00,1,3
49886937,28/12/23,t,$35.00,1,3
49886937,29/12/23,t,$35.00,1,3
49886937,30/12/23,t,$35.00,1,3
49886937,31/12/23,t,$35.00,1,3
49886937,01/01/24,t,$35.00,1,3
49886937,02/01/24,t,$35.00,1,3
49886937,03/01/24,t,$35.00,1,3
49886937,04/01/24,t,$35.00,1,3
49886937,05/01/24,t,$35.00,1,3
49886937,06/01/24,t,$35.00,1,3
49886937,07/01/24,t,$35.00,1,3
49886937,08/01/24,t,$35.00,1,3
49886937,09/01/24,t,$35.00,1,3
49886937,10/01/24,t,$35.00,1,3
49886937,11/01/24,t,$35.00,1,3
49886937,12/01/24,t,$35.00,1,3
49886937,13/01/24,t,$35.00,1,3
49886937,14/01/24,t,$35.00,1,3
49886937,15/01/24,t,$35.00,1,3
49886937,16/01/24,t,$35.00,1,3
49886937,17/01/24,t,$35.00,1,3
49886937,18/01/24,t,$35.00,1,3
49886937,19/01/24,t,$35.00,1,3
49886937,20/01/24,t,$35.00,1,3
49886937,21/01/24,t,$35.00,1,3
49886937,22/01/24,t,$35.00,1,3
49886937,23/01/24,t,$35.00,1,3
49886937,24/01/24,t,$35.00,1,3
49886937,25/01/24,t,$35.00,1,3
49886937,26/01/24,t,$35.00,1,3
49886937,27/01/24,t,$35.00,1,3
49886937,28/01/24,t,$35.00,1,3
49886937,29/01/24,t,$35.00,1,3
49886937,30/01/24,t,$35.00,1,3
49886937,31/01/24,t,$35.00,1,3
49886937,01/02/24,t,$35.00,1,3
49886937,02/02/24,t,$35.00,1,3
49886937,03/02/24,t,$35.00,1,3
49886937,04/02/24,t,$35.00,1,3
49886937,05/02/24,t,$35.00,1,3
49886937,06/02/24,t,$35.00,1,3
49886937,07/02/24,t,$35.00,1,3
49886937,08/02/24,t,$35.00,1,3
49886937,09/02/24,t,$35.00,1,3
49886937,10/02/24,t,$35.00,1,3
49886937,11/02/24,t,$35.00,1,3
49886937,12/02/24,t,$35.00,1,3
49886937,13/02/24,t,$35.00,1,3
49886937,14/02/24,t,$35.00,1,3
49886937,15/02/24,t,$35.00,1,3
49886937,16/02/24,t,$35.00,1,3
49886937,17/02/24,t,$35.00,1,3
49886937,18/02/24,t,$35.00,1,3
49886937,19/02/24,t,$35.00,1,3
49886937,20/02/24,t,$35.00,1,3
49886937,21/02/24,t,$35.00,1,3
49886937,22/02/24,t,$35.00,1,3
49886937,23/02/24,t,$35.00,1,3
49886937,24/02/24,t,$35.00,1,3
49886937,25/02/24,t,$35.00,1,3
49886937,26/02/24,t,$35.00,1,3
49886937,27/02/24,t,$35.00,1,3
49886937,28/02/24,t,$35.00,1,3
49886937,29/02/24,t,$35.00,1,3
49886937,01/03/24,t,$35.00,1,3
49886937,02/03/24,t,$35.00,1,3
49886937,03/03/24,t,$35.00,1,3
49886937,04/03/24,t,$35.00,1,3
49886937,05/03/24,t,$35.00,1,3
49886937,06/03/24,t,$35.00,1,3
49886937,07/03/24,t,$35.00,1,3
49886937,08/03/24,t,$35.00,1,3
49886937,09/03/24,t,$35.00,1,3
49886937,10/03/24,t,$35.00,1,3
49886937,11/03/24,t,$35.00,1,3
49886937,12/03/24,t,$35.00,1,3
49886937,13/03/24,t,$35.00,1,3
49886937,14/03/24,t,$35.00,1,3
49886937,15/03/24,t,$35.00,1,3
49886937,16/03/24,t,$35.00,1,3
49886937,17/03/24,t,$35.00,1,3
49886937,18/03/24,t,$35.00,1,3
49886937,19/03/24,t,$35.00,1,3
49886937,20/03/24,t,$35.00,1,3
49886937,21/03/24,t,$35.00,1,3
49886937,22/03/24,t,$35.00,1,3
49886937,23/03/24,t,$35.00,1,3
49886937,24/03/24,t,$35.00,1,3
49886937,25/03/24,t,$35.00,1,3
49886937,26/03/24,t,$35.00,1,3
49886937,27/03/24,t,$35.00,1,3
49886937,28/03/24,t,$35.00,1,3
49886937,29/03/24,t,$35.00,1,3
49886937,30/03/24,t,$35.00,1,3
49886937,31/03/24,t,$35.00,1,3
49886937,01/04/24,t,$35.00,1,3
49886937,02/04/24,t,$35.00,1,3
49886937,03/04/24,t,$35.00,1,3
49886937,04/04/24,t,$35.00,1,3
49886937,05/04/24,t,$35.00,1,3
49886937,06/04/24,t,$35.00,1,3
49886937,07/04/24,t,$35.00,1,3
49886937,08/04/24,t,$35.00,1,3
49886937,09/04/24,t,$35.00,1,3
49886937,10/04/24,t,$35.00,1,3
49886937,11/04/24,t,$35.00,1,3
49886937,12/04/24,t,$35.00,1,3
49886937,13/04/24,t,$35.00,1,3
49886937,14/04/24,t,$35.00,1,3
49886937,15/04/24,t,$35.00,1,3
49886937,16/04/24,t,$35.00,1,3
49886937,17/04/24,t,$35.00,1,3
49886937,18/04/24,t,$35.00,1,3
49886937,19/04/24,t,$35.00,1,3
49886937,20/04/24,t,$35.00,1,3
49886937,21/04/24,t,$35.00,1,3
49886937,22/04/24,t,$35.00,1,3
49886937,23/04/24,t,$35.00,1,3
49886937,24/04/24,t,$35.00,1,3
49886937,25/04/24,t,$35.00,1,3
49886937,26/04/24,t,$35.00,1,3
49886937,27/04/24,t,$35.00,1,3
49886937,28/04/24,t,$35.00,1,3
49886937,29/04/24,t,$35.00,1,3
49886937,30/04/24,t,$35.00,1,3
49886937,01/05/24,t,$35.00,1,3
49886937,02/05/24,t,$35.00,1,3
49886937,03/05/24,t,$35.00,1,3
49886937,04/05/24,t,$35.00,1,3
49886937,05/05/24,t,$35.00,1,3
49886937,06/05/24,t,$35.00,1,3
49886937,07/05/24,t,$35.00,1,3
49886937,08/05/24,t,$35.00,1,3
49886937,09/05/24,t,$35.00,1,3
49886937,10/05/24,t,$35.00,1,3
49886937,11/05/24,t,$35.00,1,3
49886937,12/05/24,t,$35.00,1,3
49886937,13/05/24,t,$35.00,1,3
49886937,14/05/24,t,$35.00,1,3
49886937,15/05/24,t,$35.00,1,3
49886937,16/05/24,t,$35.00,1,3
49886937,17/05/24,t,$35.00,1,3
49886937,18/05/24,t,$35.00,1,3
49886937,19/05/24,t,$35.00,1,3
49886937,20/05/24,t,$35.00,1,3
49886937,21/05/24,t,$35.00,1,3
49886937,22/05/24,t,$35.00,1,3
49886937,23/05/24,t,$35.00,1,3
49886937,24/05/24,t,$35.00,1,3
49886937,25/05/24,t,$35.00,1,3
49886937,26/05/24,t,$35.00,1,3
49886937,27/05/24,t,$35.00,1,3
49886937,28/05/24,t,$35.00,1,3
49886937,29/05/24,t,$35.00,1,3
49886937,30/05/24,t,$35.00,1,3
49886937,31/05/24,t,$35.00,1,3
49886937,01/06/24,t,$35.00,1,3
49886937,02/06/24,t,$35.00,1,3
49886937,03/06/24,t,$35.00,1,3
49886937,04/06/24,t,$35.00,1,3
49886937,05/06/24,t,$35.00,1,3
49886937,06/06/24,t,$35.00,1,3
49886937,07/06/24,t,$35.00,1,3
49886937,08/06/24,t,$35.00,1,3
49886937,09/06/24,t,$35.00,1,3
49886937,10/06/24,t,$35.00,1,3
49886937,11/06/24,t,$35.00,1,3
49886937,12/06/24,t,$35.00,1,3
49886937,13/06/24,t,$35.00,1,3
49886937,14/06/24,t,$35.00,1,3
49886937,15/06/24,t,$35.00,1,3
49886937,16/06/24,t,$35.00,1,3
49886937,17/06/24,t,$35.00,1,3
49886937,18/06/24,t,$35.00,1,3
49886937,19/06/24,t,$35.00,1,3
49886937,20/06/24,t,$35.00,1,3
49886937,21/06/24,t,$35.00,1,3
49886937,22/06/24,t,$35.00,1,3
49886937,23/06/24,t,$35.00,1,3
49886937,24/06/24,t,$35.00,1,3
49886937,25/06/24,t,$35.00,1,3
49886937,26/06/24,t,$35.00,1,3
49886937,27/06/24,t,$35.00,1,3
49886937,28/06/24,t,$35.00,1,3
49886937,29/06/24,t,$35.00,1,3
49886937,30/06/24,t,$35.00,1,3
49886937,01/07/24,t,$35.00,1,3
49886937,02/07/24,t,$35.00,1,3
49886937,03/07/24,t,$35.00,1,3
49886937,04/07/24,t,$35.00,1,3
49886937,05/07/24,t,$35.00,1,3
49886937,06/07/24,t,$35.00,1,3
49886937,07/07/24,t,$35.00,1,3
49886937,08/07/24,t,$35.00,1,3
49886937,09/07/24,t,$35.00,1,3
49886937,10/07/24,t,$35.00,1,3
49886937,11/07/24,t,$35.00,1,3
49886937,12/07/24,t,$35.00,1,3
49886937,13/07/24,t,$35.00,1,3
49886937,14/07/24,t,$35.00,1,3
49886937,15/07/24,t,$35.00,1,3
49886937,16/07/24,t,$35.00,1,3
49886937,17/07/24,t,$35.00,1,3
49886937,18/07/24,t,$35.00,1,3
49886937,19/07/24,t,$35.00,1,3
49886937,20/07/24,t,$35.00,1,3
49886937,21/07/24,t,$35.00,1,3
49886937,22/07/24,t,$35.00,1,3
49886937,23/07/24,t,$35.00,1,3
49886937,24/07/24,t,$35.00,1,3
49886937,25/07/24,t,$35.00,1,3
49886937,26/07/24,t,$35.00,1,3
49886937,27/07/24,t,$35.00,1,3
49886937,28/07/24,t,$35.00,1,3
49886937,29/07/24,t,$35.00,1,3
49886937,30/07/24,t,$35.00,1,3
49886937,31/07/24,t,$35.00,1,3
49886937,01/08/24,t,$35.00,1,3
49886937,02/08/24,t,$35.00,1,3
49886937,03/08/24,t,$35.00,1,3
49886937,04/08/24,t,$35.00,1,3
49886937,05/08/24,t,$35.00,1,3
49886937,06/08/24,t,$35.00,1,3
49886937,07/08/24,t,$35.00,1,3
49886937,08/08/24,t,$35.00,1,3
49886937,09/08/24,t,$35.00,1,3
49886937,10/08/24,t,$35.00,1,3
49886937,11/08/24,t,$35.00,1,3
49886937,12/08/24,t,$35.00,1,3
49886937,13/08/24,t,$35.00,1,3
49886937,14/08/24,t,$35.00,1,3
49886937,15/08/24,t,$35.00,1,3
49886937,16/08/24,t,$35.00,1,3
49886937,17/08/24,t,$35.00,1,3
49886937,18/08/24,t,$35.00,1,3
49886937,19/08/24,t,$35.00,1,3
49886937,20/08/24,t,$35.00,1,3
49886937,21/08/24,t,$35.00,1,3
49886937,22/08/24,t,$35.00,1,3
49886937,23/08/24,t,$35.00,1,3
49886937,24/08/24,t,$35.00,1,3
49886937,25/08/24,t,$35.00,1,3
49886937,26/08/24,t,$35.00,1,3
49886937,27/08/24,t,$35.00,1,3
49886937,28/08/24,t,$35.00,1,3
49886937,29/08/24,t,$35.00,1,3
49886937,30/08/24,t,$35.00,1,3
49886937,31/08/24,t,$35.00,1,3
49886937,01/09/24,t,$35.00,1,3
49886937,02/09/24,t,$35.00,1,3
49886937,03/09/24,t,$35.00,1,3
49886937,04/09/24,t,$35.00,1,3
50088935,06/09/23,f,$100.00,60,1125
50088935,07/09/23,f,$100.00,60,1125
50088935,08/09/23,f,$100.00,60,1125
50088935,09/09/23,f,$100.00,60,1125
50088935,10/09/23,f,$100.00,60,1125
50088935,11/09/23,f,$100.00,60,1125
50088935,12/09/23,f,$100.00,60,1125
50088935,13/09/23,f,$100.00,60,1125
50088935,14/09/23,f,$100.00,60,1125
50088935,15/09/23,f,$100.00,60,1125
50088935,16/09/23,f,$100.00,60,1125
50088935,17/09/23,f,$100.00,60,1125
50088935,18/09/23,f,$100.00,60,1125
50088935,19/09/23,f,$100.00,60,1125
50088935,20/09/23,f,$100.00,60,1125
50088935,21/09/23,f,$100.00,60,1125
50088935,22/09/23,f,$100.00,60,1125
50088935,23/09/23,f,$100.00,60,1125
50088935,24/09/23,f,$100.00,60,1125
50088935,25/09/23,f,$100.00,60,1125
50088935,26/09/23,f,$100.00,60,1125
50088935,27/09/23,f,$100.00,60,1125
50088935,28/09/23,f,$100.00,60,1125
50088935,29/09/23,f,$100.00,60,1125
50088935,30/09/23,f,$100.00,60,1125
50088935,01/10/23,f,$100.00,60,1125
50088935,02/10/23,f,$100.00,60,1125
50088935,03/10/23,f,$100.00,60,1125
50088935,04/10/23,f,$100.00,60,1125
50088935,05/10/23,f,$100.00,60,1125
50088935,06/10/23,f,$100.00,60,1125
50088935,07/10/23,f,$100.00,60,1125
50088935,08/10/23,f,$100.00,60,1125
50088935,09/10/23,f,$100.00,60,1125
50088935,10/10/23,f,$100.00,60,1125
50088935,11/10/23,f,$100.00,60,1125
50088935,12/10/23,f,$100.00,60,1125
50088935,13/10/23,f,$100.00,60,1125
50088935,14/10/23,f,$100.00,60,1125
50088935,15/10/23,f,$100.00,60,1125
50088935,16/10/23,f,$100.00,60,1125
50088935,17/10/23,f,$100.00,60,1125
50088935,18/10/23,f,$100.00,60,1125
50088935,19/10/23,f,$100.00,60,1125
50088935,20/10/23,f,$100.00,60,1125
50088935,21/10/23,f,$100.00,60,1125
50088935,22/10/23,f,$100.00,60,1125
50088935,23/10/23,f,$100.00,60,1125
50088935,24/10/23,f,$100.00,60,1125
50088935,25/10/23,f,$100.00,60,1125
50088935,26/10/23,f,$100.00,60,1125
50088935,27/10/23,f,$100.00,60,1125
50088935,28/10/23,f,$100.00,60,1125
50088935,29/10/23,f,$100.00,60,1125
50088935,30/10/23,f,$100.00,60,1125
50088935,31/10/23,f,$100.00,60,1125
50088935,01/11/23,f,$100.00,60,1125
50088935,02/11/23,f,$100.00,60,1125
50088935,03/11/23,f,$100.00,60,1125
50088935,04/11/23,f,$100.00,60,1125
50088935,05/11/23,f,$100.00,60,1125
50088935,06/11/23,f,$100.00,60,1125
50088935,07/11/23,f,$100.00,60,1125
50088935,08/11/23,f,$100.00,60,1125
50088935,09/11/23,f,$100.00,60,1125
50088935,10/11/23,f,$100.00,60,1125
50088935,11/11/23,t,$100.00,60,1125
50088935,12/11/23,t,$100.00,60,1125
50088935,13/11/23,t,$100.00,60,1125
50088935,14/11/23,t,$100.00,60,1125
50088935,15/11/23,t,$100.00,60,1125
50088935,16/11/23,t,$100.00,60,1125
50088935,17/11/23,t,$100.00,60,1125
50088935,18/11/23,t,$100.00,60,1125
50088935,19/11/23,t,$100.00,60,1125
50088935,20/11/23,t,$100.00,60,1125
50088935,21/11/23,t,$100.00,60,1125
50088935,22/11/23,t,$100.00,60,1125
50088935,23/11/23,t,$100.00,60,1125
50088935,24/11/23,t,$100.00,60,1125
50088935,25/11/23,t,$100.00,60,1125
50088935,26/11/23,t,$100.00,60,1125
50088935,27/11/23,t,$100.00,60,1125
50088935,28/11/23,t,$100.00,60,1125
50088935,29/11/23,t,$100.00,60,1125
50088935,30/11/23,t,$100.00,60,1125
50088935,01/12/23,t,$100.00,60,1125
50088935,02/12/23,t,$100.00,60,1125
50088935,03/12/23,t,$100.00,60,1125
50088935,04/12/23,t,$100.00,60,1125
50088935,05/12/23,t,$100.00,60,1125
50088935,06/12/23,t,$100.00,60,1125
50088935,07/12/23,t,$100.00,60,1125
50088935,08/12/23,t,$100.00,60,1125
50088935,09/12/23,t,$100.00,60,1125
50088935,10/12/23,t,$100.00,60,1125
50088935,11/12/23,t,$100.00,60,1125
50088935,12/12/23,t,$100.00,60,1125
50088935,13/12/23,t,$100.00,60,1125
50088935,14/12/23,t,$100.00,60,1125
50088935,15/12/23,t,$100.00,60,1125
50088935,16/12/23,t,$100.00,60,1125
50088935,17/12/23,t,$100.00,60,1125
50088935,18/12/23,t,$100.00,60,1125
50088935,19/12/23,t,$100.00,60,1125
50088935,20/12/23,t,$100.00,60,1125
50088935,21/12/23,t,$100.00,60,1125
50088935,22/12/23,t,$100.00,60,1125
50088935,23/12/23,t,$100.00,60,1125
50088935,24/12/23,t,$100.00,60,1125
50088935,25/12/23,t,$100.00,60,1125
50088935,26/12/23,t,$100.00,60,1125
50088935,27/12/23,t,$100.00,60,1125
50088935,28/12/23,t,$100.00,60,1125
50088935,29/12/23,t,$100.00,60,1125
50088935,30/12/23,t,$100.00,60,1125
50088935,31/12/23,t,$100.00,60,1125
50088935,01/01/24,t,$100.00,60,1125
50088935,02/01/24,t,$100.00,60,1125
50088935,03/01/24,t,$100.00,60,1125
50088935,04/01/24,t,$100.00,60,1125
50088935,05/01/24,t,$100.00,60,1125
50088935,06/01/24,t,$100.00,60,1125
50088935,07/01/24,t,$100.00,60,1125
50088935,08/01/24,t,$100.00,60,1125
50088935,09/01/24,t,$100.00,60,1125
50088935,10/01/24,t,$100.00,60,1125
50088935,11/01/24,t,$100.00,60,1125
50088935,12/01/24,t,$100.00,60,1125
50088935,13/01/24,t,$100.00,60,1125
50088935,14/01/24,t,$100.00,60,1125
50088935,15/01/24,t,$100.00,60,1125
50088935,16/01/24,t,$100.00,60,1125
50088935,17/01/24,t,$100.00,60,1125
50088935,18/01/24,t,$100.00,60,1125
50088935,19/01/24,t,$100.00,60,1125
50088935,20/01/24,t,$100.00,60,1125
50088935,21/01/24,t,$100.00,60,1125
50088935,22/01/24,t,$100.00,60,1125
50088935,23/01/24,t,$100.00,60,1125
50088935,24/01/24,t,$100.00,60,1125
50088935,25/01/24,t,$100.00,60,1125
50088935,26/01/24,t,$100.00,60,1125
50088935,27/01/24,t,$100.00,60,1125
50088935,28/01/24,t,$100.00,60,1125
50088935,29/01/24,t,$100.00,60,1125
50088935,30/01/24,t,$100.00,60,1125
50088935,31/01/24,t,$100.00,60,1125
50088935,01/02/24,t,$100.00,60,1125
50088935,02/02/24,t,$100.00,60,1125
50088935,03/02/24,t,$100.00,60,1125
50088935,04/02/24,t,$100.00,60,1125
50088935,05/02/24,t,$100.00,60,1125
50088935,06/02/24,t,$100.00,60,1125
50088935,07/02/24,t,$100.00,60,1125
50088935,08/02/24,t,$100.00,60,1125
50088935,09/02/24,t,$100.00,60,1125
50088935,10/02/24,t,$100.00,60,1125
50088935,11/02/24,t,$100.00,60,1125
50088935,12/02/24,t,$100.00,60,1125
50088935,13/02/24,t,$100.00,60,1125
50088935,14/02/24,t,$100.00,60,1125
50088935,15/02/24,t,$100.00,60,1125
50088935,16/02/24,t,$100.00,60,1125
50088935,17/02/24,t,$100.00,60,1125
50088935,18/02/24,t,$100.00,60,1125
50088935,19/02/24,t,$100.00,60,1125
50088935,20/02/24,t,$100.00,60,1125
50088935,21/02/24,t,$100.00,60,1125
50088935,22/02/24,t,$100.00,60,1125
50088935,23/02/24,t,$100.00,60,1125
50088935,24/02/24,t,$100.00,60,1125
50088935,25/02/24,t,$100.00,60,1125
50088935,26/02/24,t,$100.00,60,1125
50088935,27/02/24,t,$100.00,60,1125
50088935,28/02/24,t,$100.00,60,1125
50088935,29/02/24,t,$100.00,60,1125
50088935,01/03/24,t,$100.00,60,1125
50088935,02/03/24,t,$100.00,60,1125
50088935,03/03/24,t,$100.00,60,1125
50088935,04/03/24,t,$100.00,60,1125
50088935,05/03/24,t,$100.00,60,1125
50088935,06/03/24,t,$100.00,60,1125
50088935,07/03/24,t,$100.00,60,1125
50088935,08/03/24,t,$100.00,60,1125
50088935,09/03/24,t,$100.00,60,1125
50088935,10/03/24,t,$100.00,60,1125
50088935,11/03/24,t,$100.00,60,1125
50088935,12/03/24,t,$100.00,60,1125
50088935,13/03/24,t,$100.00,60,1125
50088935,14/03/24,t,$100.00,60,1125
50088935,15/03/24,t,$100.00,60,1125
50088935,16/03/24,t,$100.00,60,1125
50088935,17/03/24,t,$100.00,60,1125
50088935,18/03/24,t,$100.00,60,1125
50088935,19/03/24,t,$100.00,60,1125
50088935,20/03/24,t,$100.00,60,1125
50088935,21/03/24,t,$100.00,60,1125
50088935,22/03/24,t,$100.00,60,1125
50088935,23/03/24,t,$100.00,60,1125
50088935,24/03/24,t,$100.00,60,1125
50088935,25/03/24,t,$100.00,60,1125
50088935,26/03/24,t,$100.00,60,1125
50088935,27/03/24,t,$100.00,60,1125
50088935,28/03/24,t,$100.00,60,1125
50088935,29/03/24,t,$100.00,60,1125
50088935,30/03/24,t,$100.00,60,1125
50088935,31/03/24,t,$100.00,60,1125
50088935,01/04/24,t,$100.00,60,1125
50088935,02/04/24,t,$100.00,60,1125
50088935,03/04/24,t,$100.00,60,1125
50088935,04/04/24,t,$100.00,60,1125
50088935,05/04/24,t,$100.00,60,1125
50088935,06/04/24,t,$100.00,60,1125
50088935,07/04/24,t,$100.00,60,1125
50088935,08/04/24,t,$100.00,60,1125
50088935,09/04/24,t,$100.00,60,1125
50088935,10/04/24,t,$100.00,60,1125
50088935,11/04/24,t,$100.00,60,1125
50088935,12/04/24,t,$100.00,60,1125
50088935,13/04/24,t,$100.00,60,1125
50088935,14/04/24,t,$100.00,60,1125
50088935,15/04/24,t,$100.00,60,1125
50088935,16/04/24,t,$100.00,60,1125
50088935,17/04/24,t,$100.00,60,1125
50088935,18/04/24,t,$100.00,60,1125
50088935,19/04/24,t,$100.00,60,1125
50088935,20/04/24,t,$100.00,60,1125
50088935,21/04/24,t,$100.00,60,1125
50088935,22/04/24,t,$100.00,60,1125
50088935,23/04/24,t,$100.00,60,1125
50088935,24/04/24,t,$100.00,60,1125
50088935,25/04/24,t,$100.00,60,1125
50088935,26/04/24,t,$100.00,60,1125
50088935,27/04/24,t,$100.00,60,1125
50088935,28/04/24,t,$100.00,60,1125
50088935,29/04/24,t,$100.00,60,1125
50088935,30/04/24,t,$100.00,60,1125
50088935,01/05/24,t,$100.00,60,1125
50088935,02/05/24,t,$100.00,60,1125
50088935,03/05/24,t,$100.00,60,1125
50088935,04/05/24,t,$100.00,60,1125
50088935,05/05/24,t,$100.00,60,1125
50088935,06/05/24,t,$100.00,60,1125
50088935,07/05/24,t,$100.00,60,1125
50088935,08/05/24,t,$100.00,60,1125
50088935,09/05/24,t,$100.00,60,1125
50088935,10/05/24,t,$100.00,60,1125
50088935,11/05/24,t,$100.00,60,1125
50088935,12/05/24,t,$100.00,60,1125
50088935,13/05/24,t,$100.00,60,1125
50088935,14/05/24,t,$100.00,60,1125
50088935,15/05/24,t,$100.00,60,1125
50088935,16/05/24,t,$100.00,60,1125
50088935,17/05/24,t,$100.00,60,1125
50088935,18/05/24,t,$100.00,60,1125
50088935,19/05/24,t,$100.00,60,1125
50088935,20/05/24,t,$100.00,60,1125
50088935,21/05/24,t,$100.00,60,1125
50088935,22/05/24,t,$100.00,60,1125
50088935,23/05/24,t,$100.00,60,1125
50088935,24/05/24,t,$100.00,60,1125
50088935,25/05/24,t,$100.00,60,1125
50088935,26/05/24,t,$100.00,60,1125
50088935,27/05/24,t,$100.00,60,1125
50088935,28/05/24,t,$100.00,60,1125
50088935,29/05/24,t,$100.00,60,1125
50088935,30/05/24,t,$100.00,60,1125
50088935,31/05/24,t,$100.00,60,1125
50088935,01/06/24,t,$100.00,60,1125
50088935,02/06/24,t,$100.00,60,1125
50088935,03/06/24,t,$100.00,60,1125
50088935,04/06/24,t,$100.00,60,1125
50088935,05/06/24,t,$100.00,60,1125
50088935,06/06/24,t,$100.00,60,1125
50088935,07/06/24,t,$100.00,60,1125
50088935,08/06/24,t,$100.00,60,1125
50088935,09/06/24,t,$100.00,60,1125
50088935,10/06/24,t,$100.00,60,1125
50088935,11/06/24,t,$100.00,60,1125
50088935,12/06/24,t,$100.00,60,1125
50088935,13/06/24,t,$100.00,60,1125
50088935,14/06/24,t,$100.00,60,1125
50088935,15/06/24,t,$100.00,60,1125
50088935,16/06/24,t,$100.00,60,1125
50088935,17/06/24,t,$100.00,60,1125
50088935,18/06/24,t,$100.00,60,1125
50088935,19/06/24,t,$100.00,60,1125
50088935,20/06/24,t,$100.00,60,1125
50088935,21/06/24,t,$100.00,60,1125
50088935,22/06/24,t,$100.00,60,1125
50088935,23/06/24,t,$100.00,60,1125
50088935,24/06/24,t,$100.00,60,1125
50088935,25/06/24,t,$100.00,60,1125
50088935,26/06/24,t,$100.00,60,1125
50088935,27/06/24,t,$100.00,60,1125
50088935,28/06/24,t,$100.00,60,1125
50088935,29/06/24,t,$100.00,60,1125
50088935,30/06/24,t,$100.00,60,1125
50088935,01/07/24,t,$100.00,60,1125
50088935,02/07/24,t,$100.00,60,1125
50088935,03/07/24,t,$100.00,60,1125
50088935,04/07/24,t,$100.00,60,1125
50088935,05/07/24,t,$100.00,60,1125
